,Year,Mo,Day,SiteID,CountID,ID,Unimodal,TIME,DATE,SITE,POINT,MINUTE,Hr,LEQA,PC_rem_Med,PC_rem_L50,Elev,Veg,TASR,yDay,YDay,AMCR,AMDI,AMGO,AMKE,AMRO,BBMA,BCCH,BHCO,BHGR,BRBL,BRCR,BRSP,BUOR,CAFI,CAGO,CAVI,CEWA,CHSP,COFL,COME,DEJU,DOWO,DUFL,DUGR,EAKI,EUST,FOSP,GCKI,GOEA,GRCA,GTTO,HAFL,HAWO,HETH,HOWR,LAZB,LEGO,LEWO,LISP,MALL,MGWA,MOBL,MOCH,MODO,NOFL,NOHA,OCWA,PISI,PIWO,RBNU,RCKI,RNSA,ROWR,RTHA,RWBL,SOSP,SPSA,SPTO,STJA,SWTH,TRSW,UNBI,UNCH,UNDU,UNFL,UNKI,UNRA,UNSA,UNSO,UNSP,UNSW,UNTH,UNWA,UNWO,VESP,VGSW,WAVI,WEKI,WEME,WETA,WEWP,WIFL,WISN,WIWA,YEWA,YRWA
53,2018,5,7,FI2U,1420,AE,Y,7:14,5/7/2018,FI2,U,2,7,55.4,2473.926111,72.01,2032.989868,15.22884083,0.03125,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2018,5,7,FI2U,1420,AE,Y,7:14,5/7/2018,FI2,U,3,7,55.4,2473.926111,72.01,2032.989868,15.22884083,0.03125,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2018,5,7,FI1M,1407,BS,Y,7:16,5/7/2018,FI1,M,1,7,40.1,1277.935833,53.74,1902.755615,51.61346436,0.032638889,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2018,5,7,FI1M,1407,BS,Y,7:16,5/7/2018,FI1,M,2,7,40.1,1277.935833,53.74,1902.755615,51.61346436,0.032638889,126,0.345205479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2018,5,7,FI1M,1407,BS,Y,7:16,5/7/2018,FI1,M,3,7,40.1,1277.935833,53.74,1902.755615,51.61346436,0.032638889,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2018,5,7,CU1D,1415,CC,N,7:17,5/7/2018,CU1,D,1,7,40.9,1893.128056,54.07,1700.522827,10.85042953,0.033333333,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,2018,5,7,CU1D,1415,CC,N,7:17,5/7/2018,CU1,D,2,7,40.9,1893.128056,54.07,1700.522827,10.85042953,0.033333333,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2018,5,7,CU1U,1389,CC,N,7:32,5/7/2018,CU1,U,1,7,53.6,3810.180556,43.92,1720.293091,43.29968262,0.04375,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2018,5,7,CU1U,1389,CC,N,7:32,5/7/2018,CU1,U,3,7,53.6,3810.180556,43.92,1720.293091,43.29968262,0.04375,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2018,5,7,FI2D,1413,AE,N,7:36,5/7/2018,FI2,D,2,7,49.8,2501.44,65.42,1962.436523,12.695158,0.046527778,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2018,5,7,FI2D,1413,AE,N,7:36,5/7/2018,FI2,D,3,7,49.8,2501.44,65.42,1962.436523,12.695158,0.046527778,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2018,5,7,CU1U,1385,CC,N,7:39,5/7/2018,CU1,U,1,7,53.6,3810.180556,43.92,1720.293091,43.29968262,0.048611111,126,0.345205479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2018,5,7,CU1U,1385,CC,N,7:39,5/7/2018,CU1,U,2,7,53.6,3810.180556,43.92,1720.293091,43.29968262,0.048611111,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2018,5,7,FI1U,1400,BS,Y,7:39,5/7/2018,FI1,U,1,7,36.5,1400.854444,56.09,1916.591187,51.55502701,0.048611111,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2018,5,7,FI1U,1400,BS,Y,7:39,5/7/2018,FI1,U,2,7,36.5,1400.854444,56.09,1916.591187,51.55502701,0.048611111,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2018,5,7,FI1U,1400,BS,Y,7:39,5/7/2018,FI1,U,3,7,36.5,1400.854444,56.09,1916.591187,51.55502701,0.048611111,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2018,5,7,FI1U,1401,BS,Y,7:42,5/7/2018,FI1,U,1,7,36.5,1400.854444,56.09,1916.591187,51.55502701,0.050694444,126,0.345205479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2018,5,7,FI1U,1401,BS,Y,7:42,5/7/2018,FI1,U,2,7,36.5,1400.854444,56.09,1916.591187,51.55502701,0.050694444,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2018,5,7,FI1U,1401,BS,Y,7:42,5/7/2018,FI1,U,3,7,36.5,1400.854444,56.09,1916.591187,51.55502701,0.050694444,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2018,5,7,FI1U,1402,BS,N,7:45,5/7/2018,FI1,U,1,7,36.5,1400.854444,56.09,1916.591187,51.55502701,0.052777778,126,0.345205479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2018,5,7,FI1U,1402,BS,N,7:45,5/7/2018,FI1,U,2,7,36.5,1400.854444,56.09,1916.591187,51.55502701,0.052777778,126,0.345205479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2018,5,7,FI1U,1402,BS,N,7:45,5/7/2018,FI1,U,3,7,36.5,1400.854444,56.09,1916.591187,51.55502701,0.052777778,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2018,5,7,CU2M,1426,CP,N,7:48,5/7/2018,CU2,M,1,7,45.6,3500.641389,37.47,1767.854858,48.88761139,0.054861111,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76,2018,5,7,CU2M,1426,CP,N,7:48,5/7/2018,CU2,M,2,7,45.6,3500.641389,37.47,1767.854858,48.88761139,0.054861111,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2018,5,7,FI1U,1403,BS,N,7:48,5/7/2018,FI1,U,1,7,36.5,1400.854444,56.09,1916.591187,51.55502701,0.054861111,126,0.345205479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2018,5,7,FI1U,1403,BS,N,7:48,5/7/2018,FI1,U,2,7,36.5,1400.854444,56.09,1916.591187,51.55502701,0.054861111,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2018,5,7,FI1U,1403,BS,N,7:48,5/7/2018,FI1,U,3,7,36.5,1400.854444,56.09,1916.591187,51.55502701,0.054861111,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2018,5,7,CU1U,1418,CC,Y,7:49,5/7/2018,CU1,U,1,7,53.6,3810.180556,43.92,1720.293091,43.29968262,0.055555556,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2018,5,7,CU1U,1418,CC,Y,7:49,5/7/2018,CU1,U,2,7,53.6,3810.180556,43.92,1720.293091,43.29968262,0.055555556,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2018,5,7,CU1U,1418,CC,Y,7:49,5/7/2018,CU1,U,3,7,53.6,3810.180556,43.92,1720.293091,43.29968262,0.055555556,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2018,5,7,CU1U,1411,CC,Y,7:55,5/7/2018,CU1,U,1,7,53.6,3810.180556,43.92,1720.293091,43.29968262,0.059722222,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2018,5,7,CU1U,1411,CC,Y,7:55,5/7/2018,CU1,U,2,7,53.6,3810.180556,43.92,1720.293091,43.29968262,0.059722222,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,5,7,CU2M,1427,CP,Y,7:56,5/7/2018,CU2,M,1,7,45.6,3500.641389,37.47,1767.854858,48.88761139,0.060416667,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86,2018,5,7,CU2M,1427,CP,Y,7:56,5/7/2018,CU2,M,2,7,45.6,3500.641389,37.47,1767.854858,48.88761139,0.060416667,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2018,5,7,CU2M,1427,CP,Y,7:56,5/7/2018,CU2,M,3,7,45.6,3500.641389,37.47,1767.854858,48.88761139,0.060416667,126,0.345205479,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2018,5,7,CU2M,1428,CP,Y,8:03,5/7/2018,CU2,M,1,8,45.6,3500.641389,37.47,1767.854858,48.88761139,0.065277778,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89,2018,5,7,CU2M,1428,CP,Y,8:03,5/7/2018,CU2,M,2,8,45.6,3500.641389,37.47,1767.854858,48.88761139,0.065277778,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2018,5,7,CU2M,1428,CP,Y,8:03,5/7/2018,CU2,M,3,8,45.6,3500.641389,37.47,1767.854858,48.88761139,0.065277778,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2018,5,7,CU2M,1429,CP,N,8:10,5/7/2018,CU2,M,1,8,45.6,3500.641389,37.47,1767.854858,48.88761139,0.070138889,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92,2018,5,7,CU2M,1429,CP,N,8:10,5/7/2018,CU2,M,2,8,45.6,3500.641389,37.47,1767.854858,48.88761139,0.070138889,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2018,5,7,CU2M,1429,CP,N,8:10,5/7/2018,CU2,M,3,8,45.6,3500.641389,37.47,1767.854858,48.88761139,0.070138889,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2018,5,7,FI4D,1375,BS,N,8:24,5/7/2018,FI4,D,1,8,40.8,1622.766111,29.5,2008.391479,26.42450142,0.079861111,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2018,5,7,FI4D,1375,BS,N,8:24,5/7/2018,FI4,D,2,8,40.8,1622.766111,29.5,2008.391479,26.42450142,0.079861111,126,0.345205479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2018,5,7,FI4D,1375,BS,N,8:24,5/7/2018,FI4,D,3,8,40.8,1622.766111,29.5,2008.391479,26.42450142,0.079861111,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2018,5,7,FI4D,1376,BS,N,8:27,5/7/2018,FI4,D,1,8,40.8,1622.766111,29.5,2008.391479,26.42450142,0.081944444,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2018,5,7,FI4D,1376,BS,N,8:27,5/7/2018,FI4,D,2,8,40.8,1622.766111,29.5,2008.391479,26.42450142,0.081944444,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2018,5,7,FI4D,1376,BS,N,8:27,5/7/2018,FI4,D,3,8,40.8,1622.766111,29.5,2008.391479,26.42450142,0.081944444,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2018,5,7,FI4D,1377,BS,Y,8:30,5/7/2018,FI4,D,1,8,40.8,1622.766111,29.5,2008.391479,26.42450142,0.084027778,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2018,5,7,FI4D,1377,BS,Y,8:30,5/7/2018,FI4,D,2,8,40.8,1622.766111,29.5,2008.391479,26.42450142,0.084027778,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2018,5,7,FI4D,1377,BS,Y,8:30,5/7/2018,FI4,D,3,8,40.8,1622.766111,29.5,2008.391479,26.42450142,0.084027778,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2018,5,7,FI4D,1378,BS,Y,8:33,5/7/2018,FI4,D,1,8,40.8,1622.766111,29.5,2008.391479,26.42450142,0.086111111,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2018,5,7,FI4D,1378,BS,Y,8:33,5/7/2018,FI4,D,2,8,40.8,1622.766111,29.5,2008.391479,26.42450142,0.086111111,126,0.345205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
